ft_process_id,ft_process_step,ft_topic_id,ft_topic
114348,3. behandling,44545,Forslag til lov om ændring af lov om Lønmodtagernes Dyrtidsfond. (Udbetaling ved livstruende sygdom).
114322,3. behandling,44543,Forslag til lov om ændring af lov om arbejdsskadesikring og lov om Arbejdsgivernes Elevrefusion. (Fællesopkrævning af arbejdsgiverbidrag m.v.).
113994,3. behandling. 1. del,21458,Forslag til finanslov for finansåret 2007. 
119157,Behandling,46311,"Idet Folketinget noterer sig regeringens redegørelse for situationen i Irak, herunder den vanskelige sikkerhedssituation i forskellige dele af landet, opfordrer Folketinget regeringen til yderligere at fokusere på kapacitetsopbygning og god regeringsførelse, herunder i gennemførelsen af den danske genopbygningsbistand med henblik på at bistå den irakiske regerings bestræbelser på at skabe fred og forsoning i Irak."
114023,3. behandling,44473,Forslag til lov om ændring af lov om Forbrugerforum. (Forbrugerstyrelsens gennemførelse og offentliggørelse af test).
117386,2. (sidste) behandling,45556,Forslag til folketingsbeslutning om Folketingets Ombudsmands beretning for året 2005.
116648,2. behandling,45279,Forslag til lov om ændring af lov om Danmarks Evalueringsinstitut. (Evalueringer på folkeskoleområdet og dagtilbudsområdet).
114427,2. behandling,44555,Forslag til lov om ændring af lov om friskoler og private grundskoler m.v. (Fremrykket anmeldelsesfrist og forenkling af tilskudsadministration).
114011,3. behandling,44472,"Forslag til lov om ændring af lov om markedsføring. (Gennemførelse af direktivet om urimelig handelspraksis, kontrolundersøgelser m.v.)"
114413,3. behandling,44553,Forslag til lov om ændring af musikloven. (Nedsat brugerbetaling for musikskoleelever).
114458,2. behandling,44559,"Forslag til lov om ændring af lov om støtte til folkeoplysende voksenundervisning, frivilligt folkeoplysende foreningsarbejde og daghøjskoler samt om Folkeuniversitetet (folkeoplysningsloven). (Fleksible tilrettelæggelsesformer)."
114585,2. behandling,44571,Forslag til lov om ændring af lov om miljøbeskyttelse. (Partikelfiltre på køretøjer i kommunalt fastlagte miljøzoner m.v.).
115682,2. behandling,44955,Forslag til lov om miljøgodkendelse m.v. af husdyrbrug.
114399,3. behandling,44551,Forslag til lov om ændring af færdselsloven. (Behandling af erstatningskrav efter færdselsuheld m.v.).
115579,3. behandling,44931,Forslag til lov om ændring af lov om specialpædagogisk støtte ved videregående uddannelser. (Lempelse af begrænsning af specialpædagogisk støtte i forbindelse med studierejser og praktikperioder i udlandet).
116635,2. behandling,45278,Forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed og lov om leje. (Gennemførelse af medieaftale 2007-2010 m.v.).
114051,3. behandling,44479,Forslag til lov om ændring af lov om statens uddannelsesstøtte (SU-loven). (Ophævelse af revisionsbestemmelse om tillæg til uddannelsessøgende i videregående uddannelse med varig funktionsnedsættelse).
114459,3. behandling,44559,"Forslag til lov om ændring af lov om støtte til folkeoplysende voksenundervisning, frivilligt folkeoplysende foreningsarbejde og daghøjskoler samt om Folkeuniversitetet (folkeoplysningsloven). (Fleksible tilrettelæggelsesformer)."
114262,3. behandling,44532,Forslag til lov om ændring af lov om fyrværkeri og andre pyrotekniske artikler og beredskabsloven. (Samling af bemyndigelsesbestemmelser vedrørende fyrværkeri og andre pyrotekniske artikler).
114375,3. behandling,44549,"Forslag til lov om ændring af lov om fuldbyrdelse af straf m.v. (Behandlingsgaranti for indsatte stofmisbrugere, undersøgelse af indsatte personer, kundgørelse af fængselsforskrifter m.v.)."
114387,3. behandling,44550,Forslag til lov om ændring af lov om Det Centrale Dna-profil-register. (Videregivelse af oplysninger til andre EU-lande m.v.).
116202,2. behandling,45124,"Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v., lov om en aktiv beskæftigelsesindsats, integrationsloven og lov om påligningen af indkomstskat til staten. (Forhøjelse af efterlønsalderen, mere fleksibel efterlønsordning, fortrydelsesordning, styrkede jobmuligheder for personer over 55 år m.v.)."
117180,2. behandling,45536,"Forslag til lov om ændring af lov om sygedagpenge og forskellige andre love. (Ændring af regler om forlængelse af sygedagpengeperioden, sygedagpenge til delvis sygemeldte, udvidelse af arbejdsgiverperioden samt konsekvensændringer)."
115508,2. behandling,44922,Forslag til lov om ændring af retsplejeloven. (Varetægtsfængsling i isolation).
116227,2. behandling,45126,Forslag til lov om seniorjob.
113997,"3. behandling, 2. del",21458,Forslag til finanslov for finansåret 2007. 
116228,3. behandling,45126,Forslag til lov om seniorjob.
114138,3. behandling,44489,"Forslag til lov om ændring af toldloven. (Nye EU-medlemmers tiltrædelse af EU, kontrol med likvide midler m.v.)."
114102,3. behandling,44487,Forslag til lov om indgåelse af tillægsaftale til den dansk-grønlandske dobbeltbeskatningsaftale.
114150,3. behandling,44490,Forslag til lov om ændring af ligningsloven. (Videreførelse af det forhøjede befordringsfradrag for pendlere i udkantskommuner).
166083,Behandling,46582,"Med de seneste års betydelige investeringer – herunder løftet på 1,1 mia. kr. i 2006 i forbindelse med udmøntning af kræftplan II – og andre nye tiltag som f.eks. indførelse af »second opinion-ordningen« er der sket en tiltrængt udbygning af dansk kræftbehandling, så stadig flere patienter modtager en stadig bedre behandling.

Folketinget noterer sig, at disse investeringer følges op med en målrettet meraktivitetspulje til flere strålebehandlinger i ind- og udland, så de maksimale ventetider også på strålebehandling kan overholdes.

Folketinget tager på den baggrund indenrigs- og sundhedsministerens redegørelse om det seneste forløb og status vedrørende kræftbehandlingen til efterretning og noterer sig med tilfredshed ministerens initiativer til en tæt opfølgning på området og hans tilsagn om at holde tinget grundigt informeret herom."
115699,3. behandling,44956,Forslag til lov om indfødsrets meddelelse.
114090,3. behandling,44483,"Forslag til lov om ændring af lov om social service, lov om retssikkerhed og administration på det sociale område, lov om almene boliger m.v. og forskellige andre love. (Tekniske rettelser på det sociale område og boligområdet som følge af kommunalreformen m.v.)."
119838,Behandling,20895,"Folketinget anerkender, at regeringen med opbakning fra satspuljepartierne har udarbejdet en handlingsplan om bekæmpelse af kvindehandel, herunder etableret:
- opsøgende arbejde blandt udenlandske kvinder i prostitution,
- et beskyttet hus for ofrene,
- mulighed for ophold på to af landets krisecentre,
- netværk af internationale NGO'er i hjemlandene,
- informationsmateriale på 11 sprog,
- hotline for både ofre og kunder.

Folketinget noterer sig, at justitsministeren med strategien mod prostitutionens bagmænd har taget initiativ til at styrke den politimæssige indsats mod kvindehandel.

Folketinget bemærker med tilfredshed, at regeringen agter at styrke indsatsen mod alle typer af menneskehandel med særligt fokus på at
- give ofre for menneskehandel, der samarbejder med myndighederne om forberedt hjemsendelse, en udrejsefrist på op til 100 dage,
- støtte ofrene ved at forbedre de sociale tilbud i Danmark,
- forebygge menneskehandel ved øget internationalt samarbejde og øge befolkningens viden,
- oprette et Videns- og Koordinationscenter for Menneskehandel. 
"
114612,3. behandling,44573,"Forslag til lov om ændring af afskrivningsloven, aktieavancebeskatningsloven og forskellige andre skattelove. (Leveringsrettigheder for sukkerroer og genetablering af overgangsregel)."
116203,3. behandling,45124,"Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v., lov om en aktiv beskæftigelsesindsats, integrationsloven og lov om påligningen af indkomstskat til staten. (Forhøjelse af efterlønsalderen, mere fleksibel efterlønsordning, fortrydelsesordning, styrkede jobmuligheder for personer over 55 år m.v.)."
116216,3. behandling,45125,Forslag til lov om ændring af lov om delpension. (Udfasning af delpensionsordningen).
114649,2. behandling,44576,"Forslag til lov om ændring af lov om fødevarer, lov om næringsbrev til fødevarebutikker og lov om restaurations- og hotelvirksomhed m.v. (Strafskærpelse, næringsbrev til fødevarevirksomheder og inddragelse heraf, udveksling af oplysninger m.v.)."
116244,3. behandling,45129,Forslag til lov om ændring af lov om forbud mod forskelsbehandling på arbejdsmarkedet m.v. (Forhøjelse af aldersgrænsen for aftaler om fratræden).
116623,3. behandling,45277,"Forslag til lov om ændring af lov om fleksydelse. (Forhøjelse af fleksydelsesalderen, fortrydelsesordning m.v.)."
165976,2. behandling,44944,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (1 måneds behandlingsfrist, it-anvendelse i sundhedsvæsenet, elektroniske helbredsoplysninger, adgang til Medicinprofilen m.v.)."
116606,3. behandling,45274,Forslag til lov om tilskud til Færøernes hjemmestyre for 2007 og 2008.
116179,3. behandling,45120,Forslag til lov om ændring af lov om social pension. (Gradvis forhøjelse af folkepensionsalderen til 67 år m.v.).
116191,3. behandling,45122,Forslag til lov om ændring af lov om Arbejdsmarkedets Tillægspension og forskellige andre love. (Ændringer som følge af gradvis forhøjelse af efterløns- og folkepensionsalderen m.v.).
115668,3. behandling,44953,"Forslag til lov om ændring af lov om social service, lov om retssikkerhed og administration på det sociale område og lov om psykologer m.v. (Tilpasning af reglerne om tilsyn med løsningen af sociale opgaver til kommunalreformen samt regler om befordringsgodtgørelse i forbindelse med specialrådgivning i VISO m.v.)."
115683,3. behandling,44955,Forslag til lov om miljøgodkendelse m.v. af husdyrbrug.
117219,3. behandling,45539,Forslag til lov om ændring af aktieavancebeskatningsloven og forskellige andre skattelove. (Bedre mulighed for generationsskifte).
117242,3. behandling,45541,Forslag til lov om ændring af skatteforvaltningsloven. (Syn og skøn under skatteankenævnsbehandling m.v.).
114114,3. behandling,44488,Forslag til lov om indgåelse af protokol om ændring af dobbeltbeskatningsoverenskomsten mellem Danmark og Amerikas Forenede Stater.
117268,3. behandling,45543,Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats. (Tilskud til visse revalidenders elev- og lærlingeløn).
114586,3. behandling,44571,Forslag til lov om ændring af lov om miljøbeskyttelse. (Partikelfiltre på køretøjer i kommunalt fastlagte miljøzoner m.v.).
114599,3. behandling,44572,"Forslag til lov om ændring af lov om miljøbeskyttelse, lov om beskyttelse af havmiljøet og forskellige andre love. (Ophævelse af adgang til at overføre myndighedskompetence til kommunale fællesskaber og ændring af delegationsbestemmelser m.v. i en række love på natur- og miljøområdet)."
114560,3. behandling,44569,Forslag til lov om ændring af lov om midlertidig binding af kommunernes og amtskommunernes overskudslikviditet. (Opfølgning på aftalen om kommunernes økonomi for 2007).
116636,3. behandling,45278,Forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed og lov om leje. (Gennemførelse af medieaftale 2007-2010 m.v.).
114493,3. behandling,44562,Forslag til lov om ændring af lov om taxikørsel m.v. (Etablering af kommunale fællesskaber).
117181,3. behandling,45536,"Forslag til lov om ændring af lov om sygedagpenge og forskellige andre love. (Ændring af regler om forlængelse af sygedagpengeperioden, sygedagpenge til delvis sygemeldte, udvidelse af arbejdsgiverperioden samt konsekvensændringer)."
114274,3. behandling,44533,"Forslag til lov om ændring af lov om gasinstallationer og installationer i forbindelse med vand- og afløbsledninger og lov om autorisation af elinstallatører m.v. (Gebyrfinansiering af autorisationsadministrationen og harmonisering af autorisationsordninger på vvs-installatør-, kloakmester- og elinstallatørområderne m.v.)."
115509,3. behandling,44922,Forslag til lov om ændring af retsplejeloven. (Varetægtsfængsling i isolation).
115550,3. behandling,44927,Forslag til lov om Bruxelles I-forordningen m.v.
117254,3. behandling,45542,"Forslag til lov om ændring af ligningsloven og skattekontrolloven. (Forhøjelse af fradraget for gaver til almenvelgørende foreninger m.v. og obligatorisk indberetning for disse).

"
117361,3. behandling,45549,"Forslag til lov om ændring af lov om almene boliger m.v. (Den almene sektors midler, sammenlægning af boligorganisationer og indberetning af data til en boligportal)."
